attribute,group_set,model_a,model_b,metric,quantity,diff,diff_lo,diff_hi,significant
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,selection_rate,amplification,-0.08106337623931426,-0.24190434141875133,0.048568422643791166,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,tpr,gap,-0.03705109806479667,-0.05319290319118518,-0.019855621302315427,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,tpr,amplification,-0.27534431702199114,-0.4065186040713767,-0.14448130721069338,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,fpr,gap,0.00606826536459909,-0.01968302630022778,0.030902307707866415,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,fpr,amplification,0.04509616366569369,-0.14683827705466407,0.2298559493500126,False
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,selection_rate,gap,0.03133536328638653,0.029000718135001845,0.03367604021549183,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,selection_rate,amplification,0.410549597662504,0.376357026700207,0.4495553902331462,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,tpr,gap,0.029932865120922747,0.02719785388878419,0.0326383977869285,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,tpr,amplification,0.3921743501094077,0.3513764128813371,0.43316850236779714,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,fpr,gap,0.03266396764555246,0.028445924975162594,0.037275933343685966,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate50_mb,fpr,amplification,0.42795670349762904,0.368313152847915,0.4944943606268795,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,gap,-0.02378765865302046,-0.046269914948963174,-0.0039025359911668803,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,amplification,-0.17677739574448226,-0.34327087886785645,-0.028489367399938747,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate50_mb,tpr,gap,-0.04274277016742767,-0.05963991893530544,-0.025033980269088593,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate50_mb,tpr,amplification,-0.3176418371945733,-0.46491126153082357,-0.18549393152075358,True
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate50_mb,fpr,gap,-0.01922281289456884,-0.049637092614049555,0.010333634209498312,False
Victim Race,named_all,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate50_mb,fpr,amplification,-0.14285385762225267,-0.3683299422427972,0.07563018320039258,False
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,gap,0.0320386366229245,0.029570023280775883,0.03458913373620016,True
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate50_mb,selection_rate,amplification,0.4197637428033669,0.38178645608155876,0.4621625504562597,True
