block_key,min_n,State,City,n,n_unsolved,expected_unsolved,smr,z,p_value,n_priority,white_share,black_share,q_value,flag
county,20,Washington,Thurston,48,7,11.18295365408121,0.6259526969822821,-1.4585023186526207,0.1815818418158184,1,0.8333333333333334,0.08333333333333333,0.4707881795407085,
county,20,South Carolina,Lancaster,43,1,3.5712848819990763,0.28001126570452595,-1.4601679641576528,0.22617738226177383,1,0.37209302325581395,0.627906976744186,0.5329538869317488,
county,20,Texas,Bowie,74,11,15.986172144880346,0.6880946795961288,-1.4613868017374096,0.18038196180381963,5,0.44594594594594594,0.5405405405405406,0.47014322957948107,
county,20,Arkansas,Union,52,5,8.83837986016253,0.5657145403465443,-1.463199457891227,0.19218078192180782,0,0.34615384615384615,0.6346153846153846,0.49228290384174794,
county,20,Kansas,Seward,21,1,3.4645953371613833,0.28863399695599695,-1.4649666465089486,0.21637836216378362,0,0.7619047619047619,0.23809523809523808,0.5253179227531792,
county,20,Illinois,Winnebago,122,30,37.192193531208886,0.8066208833535526,-1.4811535851146602,0.17098290170982902,3,0.45081967213114754,0.5409836065573771,0.45864281496378667,
county,20,Colorado,Douglas,23,2,4.887053137745575,0.4092445782004759,-1.4936459920105467,0.20257974202579743,1,1.0,0.0,0.5097360470442632,
county,20,Virginia,Albemarle,25,1,3.5819726226785766,0.2791757797557387,-1.4955178209418354,0.20677932206779323,0,0.64,0.36,0.515739069367917,
county,20,Washington,Kitsap,51,7,11.220275167013734,0.6238706177705127,-1.496254888763144,0.17818218178182182,3,0.8235294117647058,0.0784313725490196,0.46818456615876874,
county,20,Mississippi,Forrest,65,5,9.062537335242375,0.5517218649743942,-1.4996439635594965,0.1775822417758224,2,0.38461538461538464,0.6,0.46818456615876874,
county,20,Indiana,Vanderburgh,86,16,21.939300522395623,0.7292848732195091,-1.500505219736022,0.1663833616638336,3,0.627906976744186,0.37209302325581395,0.44825107394623315,
county,20,Florida,Pasco,152,26,33.42617590617855,0.7778335180481748,-1.5058505920761227,0.15378462153784622,11,0.8552631578947368,0.14473684210526316,0.43293162432931626,
county,20,Texas,Gregg,153,26,33.61517918403035,0.7734601043671332,-1.5232659457540922,0.1461853814618538,7,0.5163398692810458,0.477124183006536,0.4184433905602728,
county,20,New Jersey,Morris,59,10,14.952079407178212,0.6688032966972599,-1.530939942517093,0.16378362163783622,3,0.8135593220338984,0.0847457627118644,0.4465578919815025,
county,20,Florida,Seminole,109,21,27.744413699806124,0.7569091287067546,-1.5424650249373337,0.1451854814518548,3,0.6422018348623854,0.3394495412844037,0.418129230847959,
county,20,North Carolina,Orange,54,5,9.180223856386085,0.5446490279778771,-1.5555745387344435,0.15758424157584242,3,0.4074074074074074,0.5740740740740741,0.437534168661056,
county,20,Florida,Sarasota,123,23,30.202080117374614,0.7615369507866642,-1.5590767979201412,0.14778522147785222,3,0.6504065040650406,0.34959349593495936,0.4202026464020265,
county,20,Michigan,Cass,21,2,4.943448864462757,0.4045758446855817,-1.564386569098214,0.17838216178382163,0,0.6666666666666666,0.3333333333333333,0.46818456615876874,
county,20,California,Sutter,53,11,16.108023960152213,0.6828894734209258,-1.5684688182878996,0.14558544145585442,0,0.9622641509433962,0.018867924528301886,0.418129230847959,
county,20,Wyoming,Laramie,24,2,5.064200969726155,0.3949290346011188,-1.5753110425308805,0.1665833416658334,0,0.9166666666666666,0.041666666666666664,0.44825107394623315,
county,20,South Carolina,Newberry,26,0,2.159289290640415,0.0,-1.583733857834796,0.19718028197180282,0,0.2692307692307692,0.7307692307692307,0.5005797039343685,
county,20,Michigan,Monroe,39,6,10.049878720342829,0.597022130013856,-1.5849350083198104,0.15458454154584542,2,0.8717948717948718,0.10256410256410256,0.4334484584328453,
county,20,Oregon,Deschutes,23,2,5.05893944609192,0.39533977848756807,-1.590480075410103,0.17578242175782421,1,1.0,0.0,0.4676417093493143,
county,20,New Jersey,Somerset,46,7,11.601198190151095,0.6033859507669381,-1.5918033900934192,0.1471852814718528,1,0.6956521739130435,0.2826086956521739,0.4198964718912724,
county,20,Florida,Leon,117,25,32.562904105332926,0.767744790794187,-1.5965556751321741,0.12018798120187982,4,0.3162393162393162,0.6666666666666666,0.3693918377946378,
county,20,Georgia,Walker,23,1,3.775621997073717,0.26485702243896414,-1.5997191971273883,0.16398360163983602,0,0.9130434782608695,0.08695652173913043,0.4465578919815025,
county,20,Massachusetts,Barnstable,40,8,12.603664174055037,0.6347360489394983,-1.602557379076661,0.13838616138386162,0,0.7,0.25,0.40845465626447736,
county,20,Ohio,Greene,28,4,7.709361777886329,0.5188496940789147,-1.60289270261998,0.15098490150984903,0,0.6428571428571429,0.2857142857142857,0.4275870426202412,
county,20,Utah,Davis,35,3,6.557687486459839,0.4574783422043716,-1.6033883856353663,0.1513848615138486,1,0.8,0.02857142857142857,0.4275870426202412,
county,20,California,Fresno,853,300,322.1403286011848,0.9312711677630561,-1.6085558525454822,0.11038896110388961,2,0.753810082063306,0.1735052754982415,0.3634728834808827,
county,20,Texas,Henderson,49,5,9.23705327537318,0.5412981663027161,-1.6124490717772118,0.141985801419858,1,0.8775510204081632,0.12244897959183673,0.4139401759482754,
county,20,Hawaii,Hawaii,64,11,16.358579282151986,0.6724300326007858,-1.6142812911625561,0.1421857814218578,0,0.5,0.0,0.4139401759482754,
county,20,Oklahoma,Okmulgee,26,2,5.258331148685242,0.38034881095308476,-1.6162438266450385,0.15498450154984503,0,0.7307692307692307,0.23076923076923078,0.4334484584328453,
county,20,Maryland,Anne Arundel,195,41,50.66313722966214,0.8092668998001847,-1.6218829587500618,0.12198780121987801,10,0.558974358974359,0.4153846153846154,0.3703046065500212,
county,20,Alabama,Tuscaloosa,105,14,20.372727924323414,0.6871931953346864,-1.624858973005202,0.126987301269873,7,0.4,0.5619047619047619,0.3800707648533392,
county,20,Alabama,Pike,21,1,3.792656703274159,0.26366741791755394,-1.6317777839096985,0.15798420157984203,0,0.19047619047619047,0.8095238095238095,0.437534168661056,
county,20,South Carolina,Horry,186,13,19.670078140874487,0.6609023058726928,-1.6394276271695274,0.11858814118588142,6,0.5860215053763441,0.40860215053763443,0.3691813300421783,
county,20,Florida,Orange,672,140,157.52476947609023,0.8887491184124525,-1.64345158527393,0.11558844115588442,43,0.47767857142857145,0.5029761904761905,0.366784566964549,
county,20,South Carolina,Kershaw,34,0,2.4537920135214284,0.0,-1.6452061626713241,0.15758424157584242,0,0.47058823529411764,0.5,0.437534168661056,
county,20,Tennessee,Monroe,21,0,2.3445268899012364,0.0,-1.6462656217551814,0.16318368163183683,0,0.9523809523809523,0.047619047619047616,0.4465578919815025,
county,20,Oregon,Douglas,36,3,6.763142330846089,0.443580787338641,-1.650555603751835,0.13638636136386362,0,1.0,0.0,0.40394988278949884,
county,20,Texas,Collin,94,17,23.577643745473456,0.7210220064192691,-1.6527389062960314,0.11958804119588042,6,0.8297872340425532,0.14893617021276595,0.3693918377946378,
county,20,Ohio,Lorain,68,11,16.715745153224056,0.6580621981951174,-1.6587800803299646,0.11598840115988401,1,0.5882352941176471,0.4117647058823529,0.366784566964549,
county,20,Arizona,Mohave,110,24,31.52596624800669,0.7612772218049768,-1.6596100133703588,0.11198880111988802,3,0.9363636363636364,0.02727272727272727,0.3636110073203206,
county,20,California,Santa Cruz,110,27,34.96052825812708,0.7722995430918141,-1.6618616480803736,0.11738826117388261,1,0.9272727272727272,0.03636363636363636,0.366784566964549,
county,20,Washington,Mason,24,2,5.301238564022427,0.37727032576373204,-1.672798658025921,0.14438556144385561,0,0.9583333333333334,0.0,0.418129230847959,
