State,City,shr_actual,shr_cleared,ra_actual,ra_cleared,agency_years,ratio_actual,q_shr,q_ra,d
North Carolina,Polk,21,21,18.0,15.0,16,1.1666666666666667,1.0,0.8333333333333334,-0.16666666666666663
North Carolina,Randolph,198,171,189.0,143.0,75,1.0476190476190477,0.8636363636363636,0.7566137566137566,-0.10702260702260702
North Carolina,Richmond,202,172,192.0,160.0,73,1.0520833333333333,0.8514851485148515,0.8333333333333334,-0.018151815181518094
North Carolina,Robeson,681,512,676.0,539.0,131,1.007396449704142,0.7518355359765051,0.7973372781065089,0.0455017421300038
North Carolina,Rockingham,197,162,189.0,151.0,94,1.0423280423280423,0.8223350253807107,0.798941798941799,-0.02339322643891173
North Carolina,Rowan,263,206,248.0,203.0,86,1.060483870967742,0.7832699619771863,0.8185483870967742,0.0352784251195879
North Carolina,Repressed,19,18,18.0,16.0,5,1.0555555555555556,0.9473684210526315,0.8888888888888888,-0.05847953216374269
North Carolina,Rutherford,123,98,119.0,100.0,54,1.0336134453781514,0.7967479674796748,0.8403361344537815,0.043588166974106723
North Carolina,Sampson,143,104,141.0,99.0,50,1.0141843971631206,0.7272727272727273,0.7021276595744681,-0.025145067698259194
North Carolina,Scotland,161,128,152.0,137.0,66,1.0592105263157894,0.7950310559006211,0.9013157894736842,0.10628473357306312
North Carolina,Stanly,93,72,88.0,71.0,50,1.0568181818181819,0.7741935483870968,0.8068181818181818,0.032624633431085015
North Carolina,Stokes,61,57,60.0,55.0,32,1.0166666666666666,0.9344262295081968,0.9166666666666666,-0.01775956284153013
North Carolina,Surry,110,99,106.0,89.0,56,1.0377358490566038,0.9,0.839622641509434,-0.060377358490566024
North Carolina,Transylvania,32,32,28.0,27.0,22,1.1428571428571428,1.0,0.9642857142857143,-0.0357142857142857
North Carolina,Union,198,171,189.0,179.0,77,1.0476190476190477,0.8636363636363636,0.9470899470899471,0.08345358345358345
North Carolina,Vance,191,147,185.0,135.0,64,1.0324324324324323,0.7696335078534031,0.7297297297297297,-0.039903778123673406
North Carolina,Wake,953,819,910.0,814.0,138,1.0472527472527473,0.8593913955928646,0.8945054945054945,0.035114098912629954
North Carolina,Washington,29,23,28.0,20.0,22,1.0357142857142858,0.7931034482758621,0.7142857142857143,-0.0788177339901478
North Carolina,Watauga,39,35,35.0,34.0,31,1.1142857142857143,0.8974358974358975,0.9714285714285714,0.07399267399267395
North Carolina,Wayne,384,297,372.0,304.0,86,1.032258064516129,0.7734375,0.8172043010752689,0.04376680107526887
North Carolina,Wilkes,118,103,117.0,99.0,46,1.0085470085470085,0.8728813559322034,0.8461538461538461,-0.02672750977835725
North Carolina,Wilson,270,221,246.0,184.0,60,1.0975609756097562,0.8185185185185185,0.7479674796747967,-0.07055103884372182
North Carolina,Yadkin,41,35,38.0,26.0,30,1.0789473684210527,0.8536585365853658,0.6842105263157895,-0.16944801026957634
North Dakota,Burleigh,45,44,42.0,40.0,33,1.0714285714285714,0.9777777777777777,0.9523809523809523,-0.025396825396825418
North Dakota,Cass,40,37,39.0,30.0,24,1.0256410256410255,0.925,0.7692307692307693,-0.15576923076923077
North Dakota,Cavalier,3,3,3.0,3.0,3,1.0,1.0,1.0,0.0
North Dakota,McKenzie,5,4,3.0,3.0,4,1.6666666666666667,0.8,1.0,0.19999999999999996
North Dakota,Mountrail,7,7,7.0,3.0,4,1.0,1.0,0.42857142857142855,-0.5714285714285714
North Dakota,Rolette,4,4,4.0,3.0,3,1.0,1.0,0.75,-0.25
North Dakota,Williams,17,16,17.0,15.0,14,1.0,0.9411764705882353,0.8823529411764706,-0.05882352941176472
New Hampshire,Belknap,32,28,31.0,20.0,27,1.032258064516129,0.875,0.6451612903225806,-0.22983870967741937
New Hampshire,Grafton,38,32,37.0,23.0,30,1.027027027027027,0.8421052631578947,0.6216216216216216,-0.2204836415362731
New Hampshire,Hillsborough,216,183,197.0,129.0,100,1.0964467005076142,0.8472222222222222,0.6548223350253807,-0.19239988719684153
New Hampshire,Merrimack,61,50,56.0,35.0,39,1.0892857142857142,0.819672131147541,0.625,-0.194672131147541
New Hampshire,Rockingham,113,96,112.0,66.0,87,1.0089285714285714,0.8495575221238938,0.5892857142857143,-0.2602718078381795
New Hampshire,Strafford,56,48,51.0,37.0,42,1.0980392156862746,0.8571428571428571,0.7254901960784313,-0.13165266106442575
New Hampshire,Carroll,23,21,22.0,13.0,19,1.0454545454545454,0.9130434782608695,0.5909090909090909,-0.3221343873517786
New Jersey,Atlantic,661,412,1638.0,402.0,201,0.40354090354090355,0.6232980332829047,0.2454212454212454,-0.37787678786165924
New Jersey,Bergen,421,328,399.0,304.0,301,1.055137844611529,0.7790973871733967,0.7619047619047619,-0.017192625268634854
New Jersey,Burlington,276,225,270.0,203.0,199,1.0222222222222221,0.8152173913043478,0.7518518518518519,-0.0633655394524959
New Jersey,Camden,1618,939,1557.0,1015.0,265,1.0391779062299293,0.5803461063040791,0.6518946692357097,0.07154856293163059
New Jersey,Cape May,90,81,84.0,78.0,68,1.0714285714285714,0.9,0.9285714285714286,0.02857142857142858
New Jersey,Cumberland,287,240,282.0,231.0,108,1.0177304964539007,0.8362369337979094,0.8191489361702128,-0.01708799762769664
New Jersey,Essex,4801,2491,4618.0,2637.0,313,1.0396275443915115,0.5188502395334306,0.5710264183629277,0.0521761788294971
New Jersey,Gloucester,184,146,170.0,132.0,140,1.0823529411764705,0.7934782608695652,0.7764705882352941,-0.017007672634271054
New Jersey,Hudson,1413,951,1368.0,929.0,237,1.0328947368421053,0.673036093418259,0.679093567251462,0.0060574738332029865
New Jersey,Hunterdon,45,35,37.0,28.0,34,1.2162162162162162,0.7777777777777778,0.7567567567567568,-0.02102102102102099
New Jersey,Mercer,748,498,718.0,528.0,121,1.041782729805014,0.6657754010695187,0.7353760445682451,0.06960064349872641
New Jersey,Middlesex,520,402,498.0,371.0,292,1.0441767068273093,0.7730769230769231,0.7449799196787149,-0.028097003398208198
New Jersey,Monmouth,413,320,404.0,316.0,250,1.0222772277227723,0.774818401937046,0.7821782178217822,0.0073598158847362205
New Jersey,Morris,167,135,159.0,124.0,137,1.050314465408805,0.8083832335329342,0.779874213836478,-0.02850901969645614
New Jersey,Ocean,261,219,252.0,212.0,169,1.0357142857142858,0.8390804597701149,0.8412698412698413,0.0021893814997263616
New Jersey,Passaic,955,730,914.0,725.0,155,1.0448577680525164,0.7643979057591623,0.7932166301969366,0.028818724437774224
New Jersey,Salem,79,66,77.0,66.0,61,1.025974025974026,0.8354430379746836,0.8571428571428571,0.02169981916817354
New Jersey,Somerset,128,115,123.0,109.0,86,1.0406504065040652,0.8984375,0.8861788617886179,-0.012258638211382067
New Jersey,Union,841,567,806.0,574.0,219,1.043424317617866,0.6741973840665874,0.7121588089330024,0.03796142486641507
New Jersey,Warren,58,48,56.0,49.0,48,1.0357142857142858,0.8275862068965517,0.875,0.04741379310344829
New Mexico,Bernalillo,1879,1283,1750.0,1238.0,61,1.0737142857142856,0.6828100053219798,0.7074285714285714,0.024618566106591633
New Mexico,Chaves,227,146,225.0,133.0,42,1.008888888888889,0.6431718061674009,0.5911111111111111,-0.05206069505628974
New Mexico,Curry,83,72,81.0,70.0,35,1.0246913580246915,0.8674698795180723,0.8641975308641975,-0.0032723486538748237
New Mexico,Eddy,87,77,85.0,59.0,51,1.0235294117647058,0.8850574712643678,0.6941176470588235,-0.19093982420554434
New Mexico,Grant,36,30,35.0,22.0,25,1.0285714285714285,0.8333333333333334,0.6285714285714286,-0.2047619047619048
New Mexico,Lea,170,150,164.0,132.0,66,1.0365853658536586,0.8823529411764706,0.8048780487804879,-0.07747489239598271
New Mexico,Lincoln,26,20,24.0,14.0,20,1.0833333333333333,0.7692307692307693,0.5833333333333334,-0.1858974358974359
New Mexico,Luna,46,39,44.0,16.0,32,1.0454545454545454,0.8478260869565217,0.36363636363636365,-0.4841897233201581
New Mexico,McKinley,121,82,125.0,52.0,44,0.968,0.6776859504132231,0.416,-0.2616859504132231
New Mexico,Otero,66,54,58.0,46.0,35,1.1379310344827587,0.8181818181818182,0.7931034482758621,-0.025078369905956133
New Mexico,Quay,19,16,19.0,14.0,14,1.0,0.8421052631578947,0.7368421052631579,-0.10526315789473684
New Mexico,Rio Arriba,27,25,26.0,13.0,14,1.0384615384615385,0.9259259259259259,0.5,-0.42592592592592593
New Mexico,Roosevelt,22,19,21.0,14.0,18,1.0476190476190477,0.8636363636363636,0.6666666666666666,-0.19696969696969702
New Mexico,Sandoval,65,56,61.0,47.0,42,1.0655737704918034,0.8615384615384616,0.7704918032786885,-0.0910466582597731
New Mexico,San Juan,202,170,199.0,103.0,76,1.015075376884422,0.8415841584158416,0.5175879396984925,-0.32399621871734907
New Mexico,Santa Fe,565,406,553.0,231.0,58,1.0216998191681737,0.7185840707964601,0.4177215189873418,-0.30086255180911836
New Mexico,Sierra,17,14,17.0,10.0,13,1.0,0.8235294117647058,0.5882352941176471,-0.23529411764705876
New Mexico,Torrance,10,10,10.0,9.0,7,1.0,1.0,0.9,-0.09999999999999998
New Mexico,Valencia,97,81,99.0,63.0,45,0.9797979797979798,0.8350515463917526,0.6363636363636364,-0.19868791002811625
Nevada,Churchill,23,18,21.0,14.0,19,1.0952380952380953,0.782608695652174,0.6666666666666666,-0.11594202898550732
Nevada,Clark,4295,2784,4006.0,2444.0,108,1.0721417873190215,0.6481955762514552,0.6100848726909636,-0.03811070356049162
Nevada,Douglas,24,18,23.0,18.0,18,1.0434782608695652,0.75,0.782608695652174,0.03260869565217395
Nevada,Elko,75,67,71.0,48.0,41,1.056338028169014,0.8933333333333333,0.676056338028169,-0.2172769953051643
Nevada,Humboldt,35,33,35.0,31.0,27,1.0,0.9428571428571428,0.8857142857142857,-0.05714285714285716
Nevada,Lyon,47,42,40.0,30.0,24,1.175,0.8936170212765957,0.75,-0.1436170212765957
Nevada,Mineral,11,11,8.0,8.0,7,1.375,1.0,1.0,0.0
Nevada,Nye,48,45,43.0,34.0,20,1.1162790697674418,0.9375,0.7906976744186046,-0.1468023255813954
Nevada,Pershing,15,12,16.0,13.0,12,0.9375,0.8,0.8125,0.012499999999999956
Nevada,Storey,9,8,9.0,7.0,6,1.0,0.8888888888888888,0.7777777777777778,-0.11111111111111105
Nevada,Washoe,671,576,642.0,562.0,104,1.0451713395638629,0.8584202682563339,0.8753894080996885,0.016969139843354575
New York,Albany,322,244,332.0,253.0,87,0.9698795180722891,0.7577639751552795,0.7620481927710844,0.004284217615804886
New York,Broome,162,145,165.0,126.0,89,0.9818181818181818,0.8950617283950617,0.7636363636363637,-0.13142536475869804
New York,Cattaraugus,43,32,43.0,33.0,34,1.0,0.7441860465116279,0.7674418604651163,0.023255813953488413
New York,Chautauqua,65,51,67.0,44.0,48,0.9701492537313433,0.7846153846153846,0.6567164179104478,-0.12789896670493683
New York,Chemung,76,66,74.0,54.0,52,1.027027027027027,0.868421052631579,0.7297297297297297,-0.13869132290184927
New York,Chenango,30,25,29.0,24.0,24,1.0344827586206897,0.8333333333333334,0.8275862068965517,-0.005747126436781658
New York,Columbia,32,29,34.0,29.0,29,0.9411764705882353,0.90625,0.8529411764705882,-0.0533088235294118
New York,Dutchess,268,199,276.0,193.0,113,0.9710144927536232,0.7425373134328358,0.6992753623188406,-0.04326195111399522
New York,Erie,1821,854,1913.0,996.0,160,0.9519079979090433,0.46897309170785284,0.5206481965499216,0.05167510484206872
New York,Genesee,28,24,28.0,22.0,22,1.0,0.8571428571428571,0.7857142857142857,-0.0714285714285714
New York,Jefferson,66,61,70.0,49.0,44,0.9428571428571428,0.9242424242424242,0.7,-0.22424242424242424
New York,Livingston,27,26,26.0,23.0,20,1.0384615384615385,0.9629629629629629,0.8846153846153846,-0.07834757834757833
New York,Madison,29,23,29.0,25.0,21,1.0,0.7931034482758621,0.8620689655172413,0.06896551724137923
New York,Monroe,1635,1020,1641.0,967.0,147,0.9963436928702011,0.6238532110091743,0.5892748324192566,-0.034578378589917746
New York,Nassau,865,582,913.0,567.0,184,0.9474260679079957,0.6728323699421965,0.6210295728368017,-0.051802797105394816
New York,New York,38428,19221,41599.0,20973.0,41,0.9237722060626458,0.5001821588425107,0.5041707733358975,0.003988614493386833
New York,Niagara,166,135,177.0,138.0,76,0.9378531073446328,0.8132530120481928,0.7796610169491526,-0.033591995099040206
New York,Oneida,281,201,288.0,206.0,100,0.9756944444444444,0.7153024911032029,0.7152777777777778,-2.471332542508531e-05
New York,Onondaga,612,483,629.0,517.0,104,0.972972972972973,0.7892156862745098,0.821939586645469,0.03272390037095918
New York,Orange,344,275,351.0,260.0,146,0.98005698005698,0.7994186046511628,0.7407407407407407,-0.05867786391042207
New York,Orleans,39,30,37.0,25.0,32,1.054054054054054,0.7692307692307693,0.6756756756756757,-0.09355509355509362
New York,Putnam,42,33,42.0,22.0,32,1.0,0.7857142857142857,0.5238095238095238,-0.26190476190476186
New York,Rensselaer,125,99,134.0,110.0,69,0.9328358208955224,0.792,0.8208955223880597,0.028895522388059702
New York,Rockland,157,123,161.0,111.0,103,0.9751552795031055,0.7834394904458599,0.6894409937888198,-0.09399849665704008
New York,St. Lawrence,44,43,43.0,30.0,35,1.0232558139534884,0.9772727272727273,0.6976744186046512,-0.2795983086680761
New York,Saratoga,61,54,62.0,58.0,42,0.9838709677419355,0.8852459016393442,0.9354838709677419,0.050237969328397636
New York,Schenectady,162,117,165.0,132.0,53,0.9818181818181818,0.7222222222222222,0.8,0.07777777777777783
New York,Steuben,46,40,45.0,30.0,35,1.0222222222222221,0.8695652173913043,0.6666666666666666,-0.2028985507246377
New York,Suffolk,739,449,764.0,242.0,83,0.9672774869109948,0.6075778078484438,0.31675392670157065,-0.2908238811468732
New York,Sullivan,105,94,108.0,85.0,63,0.9722222222222222,0.8952380952380953,0.7870370370370371,-0.10820105820105819
New York,Ulster,150,131,155.0,125.0,78,0.967741935483871,0.8733333333333333,0.8064516129032258,-0.06688172043010754
New York,Warren,26,22,24.0,16.0,19,1.0833333333333333,0.8461538461538461,0.6666666666666666,-0.17948717948717952
New York,Wayne,54,46,57.0,49.0,40,0.9473684210526315,0.8518518518518519,0.8596491228070176,0.007797270955165692
New York,Westchester,982,666,999.0,664.0,299,0.982982982982983,0.6782077393075356,0.6646646646646647,-0.013543074642870967
New York,Yates,5,5,4.0,4.0,5,1.25,1.0,1.0,0.0
New York,Allegany,25,21,24.0,18.0,23,1.0416666666666667,0.84,0.75,-0.08999999999999997
New York,Clinton,53,41,54.0,43.0,29,0.9814814814814815,0.7735849056603774,0.7962962962962963,0.02271139063591887
New York,Franklin,34,29,33.0,30.0,25,1.0303030303030303,0.8529411764705882,0.9090909090909091,0.05614973262032086
New York,Greene,42,39,40.0,34.0,27,1.05,0.9285714285714286,0.85,-0.07857142857142863
New York,Herkimer,27,24,30.0,11.0,19,0.9,0.8888888888888888,0.36666666666666664,-0.5222222222222221
New York,Oswego,48,47,50.0,41.0,40,0.96,0.9791666666666666,0.82,-0.15916666666666668
New York,Otsego,28,28,29.0,22.0,23,0.9655172413793104,1.0,0.7586206896551724,-0.24137931034482762
New York,Schuyler,13,11,11.0,11.0,9,1.1818181818181819,0.8461538461538461,1.0,0.15384615384615385
New York,Tioga,24,24,24.0,22.0,14,1.0,1.0,0.9166666666666666,-0.08333333333333337
Ohio,Adams,12,12,12.0,8.0,7,1.0,1.0,0.6666666666666666,-0.33333333333333337
Ohio,Allen,196,158,193.0,96.0,53,1.0155440414507773,0.8061224489795918,0.49740932642487046,-0.3087131225547214
Ohio,Ashtabula,68,56,64.0,50.0,44,1.0625,0.8235294117647058,0.78125,-0.04227941176470584
Ohio,Butler,347,296,327.0,242.0,127,1.0611620795107033,0.8530259365994236,0.7400611620795107,-0.11296477451991294
Ohio,Carroll,1,1,1.0,1.0,1,1.0,1.0,1.0,0.0
Ohio,Champaign,15,11,15.0,11.0,13,1.0,0.7333333333333333,0.7333333333333333,0.0
Ohio,Clark,226,165,213.0,163.0,49,1.0610328638497653,0.7300884955752213,0.7652582159624414,0.035169720387220105
Ohio,Clermont,91,73,83.0,54.0,56,1.0963855421686748,0.8021978021978022,0.6506024096385542,-0.15159539255924803
Ohio,Columbiana,33,26,33.0,12.0,24,1.0,0.7878787878787878,0.36363636363636365,-0.4242424242424242
Ohio,Coshocton,20,18,19.0,9.0,11,1.0526315789473684,0.9,0.47368421052631576,-0.42631578947368426
Ohio,Cuyahoga,4817,3456,4631.0,3032.0,305,1.0401641114230187,0.7174589993772057,0.6547182034117901,-0.0627407959654156
Ohio,Darke,31,29,29.0,16.0,18,1.0689655172413792,0.9354838709677419,0.5517241379310345,-0.3837597330367074
Ohio,Defiance,15,15,14.0,14.0,11,1.0714285714285714,1.0,1.0,0.0
Ohio,Erie,66,61,62.0,49.0,44,1.064516129032258,0.9242424242424242,0.7903225806451613,-0.13391984359726294
Ohio,Fayette,18,15,17.0,10.0,14,1.0588235294117647,0.8333333333333334,0.5882352941176471,-0.2450980392156863
Ohio,Franklin,3451,2236,3373.0,1786.0,178,1.0231248147050103,0.6479281367719502,0.5294989623480582,-0.118429174423892
Ohio,Geauga,28,26,27.0,20.0,16,1.037037037037037,0.9285714285714286,0.7407407407407407,-0.1878306878306879
Ohio,Greene,87,76,85.0,62.0,62,1.0235294117647058,0.8735632183908046,0.7294117647058823,-0.14415145368492233
Ohio,Hamilton,2098,1455,2071.0,1317.0,206,1.0130371801062288,0.6935176358436607,0.6359246740704974,-0.05759296177316331
Ohio,Hardin,15,8,15.0,5.0,9,1.0,0.5333333333333333,0.3333333333333333,-0.2
Ohio,Holmes,6,5,6.0,4.0,6,1.0,0.8333333333333334,0.6666666666666666,-0.16666666666666674
Ohio,Jackson,10,6,10.0,5.0,9,1.0,0.6,0.5,-0.09999999999999998
Ohio,Jefferson,55,44,51.0,37.0,33,1.0784313725490196,0.8,0.7254901960784313,-0.0745098039215687
Ohio,Lake,70,53,68.0,52.0,50,1.0294117647058822,0.7571428571428571,0.7647058823529411,0.007563025210084007
Ohio,Lawrence,18,15,19.0,15.0,10,0.9473684210526315,0.8333333333333334,0.7894736842105263,-0.04385964912280704
Ohio,Licking,48,42,47.0,33.0,32,1.0212765957446808,0.875,0.7021276595744681,-0.1728723404255319
Ohio,Logan,32,29,32.0,22.0,20,1.0,0.90625,0.6875,-0.21875
Ohio,Lorain,218,182,217.0,148.0,84,1.0046082949308757,0.8348623853211009,0.6820276497695853,-0.1528347355515156
Ohio,Lucas,1110,801,1046.0,787.0,72,1.0611854684512427,0.7216216216216216,0.7523900573613767,0.030768435739755073
Ohio,Mahoning,1115,605,1090.0,406.0,68,1.0229357798165137,0.5426008968609866,0.3724770642201835,-0.17012383264080305
Ohio,Marion,45,38,43.0,32.0,37,1.0465116279069768,0.8444444444444444,0.7441860465116279,-0.10025839793281655
Ohio,Medina,23,22,20.0,11.0,19,1.15,0.9565217391304348,0.55,-0.40652173913043477
Ohio,Mercer,9,8,9.0,7.0,5,1.0,0.8888888888888888,0.7777777777777778,-0.11111111111111105
Ohio,Miami,53,44,50.0,30.0,41,1.06,0.8301886792452831,0.6,-0.23018867924528308
Ohio,Montgomery,1721,1227,1696.0,1122.0,188,1.0147405660377358,0.7129575828006973,0.6615566037735849,-0.05140097902711238
Ohio,Morrow,21,18,12.0,6.0,9,1.75,0.8571428571428571,0.5,-0.3571428571428571
Ohio,Muskingum,92,75,85.0,52.0,47,1.0823529411764705,0.8152173913043478,0.611764705882353,-0.2034526854219948
Ohio,Paulding,8,4,8.0,1.0,6,1.0,0.5,0.125,-0.375
Ohio,Pickaway,26,24,24.0,21.0,20,1.0833333333333333,0.9230769230769231,0.875,-0.04807692307692313
Ohio,Pike,16,14,16.0,6.0,9,1.0,0.875,0.375,-0.5
Ohio,Portage,71,61,65.0,42.0,41,1.0923076923076922,0.8591549295774648,0.6461538461538462,-0.21300108342361856
Ohio,Preble,44,32,42.0,28.0,23,1.0476190476190477,0.7272727272727273,0.6666666666666666,-0.06060606060606066
Ohio,Richland,144,119,137.0,99.0,53,1.051094890510949,0.8263888888888888,0.7226277372262774,-0.10376115166261146
Ohio,Ross,40,33,39.0,24.0,25,1.0256410256410255,0.825,0.6153846153846154,-0.20961538461538454
Ohio,Sandusky,37,32,33.0,24.0,25,1.121212121212121,0.8648648648648649,0.7272727272727273,-0.13759213759213762
Ohio,Scioto,104,80,107.0,73.0,47,0.9719626168224299,0.7692307692307693,0.6822429906542056,-0.0869877785765637
Ohio,Seneca,19,12,17.0,12.0,13,1.1176470588235294,0.631578947368421,0.7058823529411765,0.0743034055727555
Ohio,Shelby,22,18,22.0,16.0,14,1.0,0.8181818181818182,0.7272727272727273,-0.09090909090909094
Ohio,Stark,473,384,461.0,347.0,127,1.0260303687635575,0.8118393234672304,0.7527114967462039,-0.059127826721026566
Ohio,Summit,804,641,783.0,569.0,124,1.0268199233716475,0.7972636815920398,0.7266922094508301,-0.07057147214120962
Ohio,Trumbull,208,160,209.0,126.0,77,0.9952153110047847,0.7692307692307693,0.6028708133971292,-0.16635995583364005
Ohio,Tuscarawas,29,25,27.0,9.0,20,1.0740740740740742,0.8620689655172413,0.3333333333333333,-0.5287356321839081
Ohio,Van Wert,12,10,10.0,8.0,11,1.2,0.8333333333333334,0.8,-0.033333333333333326
