attribute,group_set,model_a,model_b,metric,quantity,diff,diff_lo,diff_hi,significant,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,signed_as,gap_a,gap_b
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a50_sstate20_mb,fpr,signed_gap,-0.034341301100060506,-0.03982313807302726,-0.028658446840661295,True,State,51,39,100,182377,Black-White,-0.04631859823564488,-0.011977297135584375
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,gap,0.05041049729777858,0.04722923932614695,0.05350989007951384,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,amplification,0.7627747182441384,0.6970363481360181,0.8359265582646204,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_sstate20_mb,tpr,gap,0.04355277710755023,0.03450318923832153,0.04979482879634686,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_sstate20_mb,tpr,amplification,0.6590087197657011,0.5143066211105136,0.7627970918344305,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_sstate20_mb,fpr,gap,0.0426525677690785,0.02751949321820029,0.05225314262316346,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_sstate20_mb,fpr,amplification,0.645387411480298,0.40953594847053304,0.8044488215037253,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,signed_gap,-0.05041049729777858,-0.05350989007951384,-0.047229239326146956,True,State,51,39,100,182377,Black-White,-0.060906495484226886,-0.010495998186448308
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_sstate20_mb,tpr,signed_gap,-0.04786367051646845,-0.05194104292558621,-0.043973512573355834,True,State,51,39,100,182377,Black-White,-0.04570822381200934,0.0021554467044591075
Victim Race,named_n>=5000,graphsage_fairloss_a50_mb,graphsage_fairloss_a100_sstate20_mb,fpr,signed_gap,-0.049984628702211265,-0.056086509923436646,-0.04321262551780652,True,State,51,39,100,182377,Black-White,-0.04631859823564488,0.0036660304665663834
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,gap,-0.01835039829044416,-0.021254743437618802,-0.015095524057529775,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,amplification,-0.2776647848359567,-0.325024980387343,-0.22509457470136468,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a5_sstate20_mb,tpr,gap,-0.01778687285884273,-0.021375244890454177,-0.014098959346709607,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a5_sstate20_mb,tpr,amplification,-0.2691379308004951,-0.3250511859681828,-0.20793070830470342,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a5_sstate20_mb,fpr,gap,-0.018861149872638816,-0.024841449534077957,-0.01346831104819475,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a5_sstate20_mb,fpr,amplification,-0.2853931036402714,-0.3780816969868196,-0.20200756821077662,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a5_sstate20_mb,selection_rate,signed_gap,0.01835039829044416,0.015095524057529775,0.0212547434376188,True,State,51,39,100,182377,Black-White,-0.05700514089925657,-0.07535553918970073
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a5_sstate20_mb,tpr,signed_gap,0.01778687285884273,0.014098959346709605,0.021375244890454177,True,State,51,39,100,182377,Black-White,-0.043619607814396555,-0.06140648067323928
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a5_sstate20_mb,fpr,signed_gap,0.018861149872638816,0.01346831104819475,0.024841449534077957,True,State,51,39,100,182377,Black-White,-0.03896305428984059,-0.05782420416247941
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a10_sstate20_mb,selection_rate,gap,0.004313817583857293,0.0015432429981575124,0.007389007421200874,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a10_sstate20_mb,selection_rate,amplification,0.06527352770686423,0.023274561926326817,0.11385826063220007,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a10_sstate20_mb,tpr,gap,0.003901564692247672,0.0004748895584301583,0.007723797053753051,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a10_sstate20_mb,tpr,amplification,0.0590356189358926,0.007068215014911303,0.11878826230524112,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a10_sstate20_mb,fpr,gap,0.006544113551752773,0.0015376659711183061,0.012271175709743872,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a10_sstate20_mb,fpr,amplification,0.09902073254920729,0.0218560605257374,0.1871169486959704,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a10_sstate20_mb,selection_rate,signed_gap,-0.004313817583857293,-0.007389007421200874,-0.0015432429981575126,True,State,51,39,100,182377,Black-White,-0.05700514089925657,-0.052691323315399274
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a10_sstate20_mb,tpr,signed_gap,-0.003901564692247672,-0.007723797053753051,-0.0004748895584301587,True,State,51,39,100,182377,Black-White,-0.043619607814396555,-0.03971804312214888
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a10_sstate20_mb,fpr,signed_gap,-0.006544113551752773,-0.012271175709743872,-0.0015376659711183111,True,State,51,39,100,182377,Black-White,-0.03896305428984059,-0.03241894073808782
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,gap,0.01702284694567968,0.014190899279512522,0.02027313917563582,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,amplification,0.25757725034932555,0.21106660381715467,0.30684452624917025,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a25_sstate20_mb,tpr,gap,0.018215133113602455,0.014494015367493104,0.02194201106054417,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a25_sstate20_mb,tpr,amplification,0.27561805126488714,0.21771189136175836,0.3321031431692578,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a25_sstate20_mb,fpr,gap,0.014220772176447294,0.008162197936219591,0.01962087449198137,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a25_sstate20_mb,fpr,amplification,0.21517830752646966,0.12543364877755653,0.3000297382336209,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,signed_gap,-0.01702284694567968,-0.02027313917563582,-0.014190899279512522,True,State,51,39,100,182377,Black-White,-0.05700514089925657,-0.039982293953576886
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a25_sstate20_mb,tpr,signed_gap,-0.018215133113602455,-0.02194201106054417,-0.014494015367493106,True,State,51,39,100,182377,Black-White,-0.043619607814396555,-0.0254044747007941
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a25_sstate20_mb,fpr,signed_gap,-0.014220772176447294,-0.01962087449198137,-0.008162197936219593,True,State,51,39,100,182377,Black-White,-0.03896305428984059,-0.0247422821133933
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,gap,0.030502845035115134,0.027383438104912422,0.03350528293962442,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,amplification,0.46154670702544043,0.4055049798661639,0.5204355853905216,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate20_mb,tpr,gap,0.031355373862410385,0.027353705436500717,0.03513583401162543,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate20_mb,tpr,amplification,0.4744465487428082,0.40557005055684103,0.5404546610426764,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate20_mb,fpr,gap,0.026985757154256218,0.020678636877744627,0.03294048282436439,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate20_mb,fpr,amplification,0.4083287095612445,0.3122418657550685,0.505934665068407,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,signed_gap,-0.030502845035115134,-0.03350528293962442,-0.027383438104912422,True,State,51,39,100,182377,Black-White,-0.05700514089925657,-0.026502295864141434
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate20_mb,tpr,signed_gap,-0.031355373862410385,-0.03513583401162543,-0.027353705436500717,True,State,51,39,100,182377,Black-White,-0.043619607814396555,-0.01226423395198617
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a50_sstate20_mb,fpr,signed_gap,-0.026985757154256218,-0.03294048282436439,-0.02067863687774463,True,State,51,39,100,182377,Black-White,-0.03896305428984059,-0.011977297135584375
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,gap,0.04650914271280826,0.043220734763685736,0.049582487199588916,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,amplification,0.7037422784976584,0.6337113176215857,0.7707530373028887,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate20_mb,tpr,gap,0.04146416110993745,0.032930234910463305,0.04743256199393569,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate20_mb,tpr,amplification,0.6274053124497908,0.49497936229365513,0.7355536344020636,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate20_mb,fpr,gap,0.03529702382327421,0.02050829946441298,0.04547796744508175,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate20_mb,fpr,amplification,0.5340887086000055,0.31101197724290935,0.7067588220744363,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,signed_gap,-0.04650914271280826,-0.049582487199588916,-0.043220734763685736,True,State,51,39,100,182377,Black-White,-0.05700514089925657,-0.010495998186448308
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate20_mb,tpr,signed_gap,-0.04577505451885566,-0.04976385615824483,-0.041330118232499116,True,State,51,39,100,182377,Black-White,-0.043619607814396555,0.0021554467044591075
Victim Race,named_n>=5000,graphsage_fairloss_a100_mb,graphsage_fairloss_a100_sstate20_mb,fpr,signed_gap,-0.042629084756406976,-0.04887433711858422,-0.03658699369068238,True,State,51,39,100,182377,Black-White,-0.03896305428984059,0.0036660304665663834
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,selection_rate,gap,0.022664215874301452,0.02091013258318044,0.024658290035160686,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,selection_rate,amplification,0.3429383125428209,0.3110826861218214,0.382533092241575,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,tpr,gap,0.0216884375510904,0.019452342705247306,0.02403743418710776,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,tpr,amplification,0.3281735497363877,0.28816143235539576,0.37510869456212453,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,fpr,gap,0.02540526342439159,0.021694233491038585,0.029648242908272924,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,fpr,amplification,0.38441383618947866,0.32567318644182913,0.45566367997553175,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,selection_rate,signed_gap,-0.022664215874301452,-0.024658290035160686,-0.02091013258318044,True,State,51,39,100,182377,Black-White,-0.07535553918970073,-0.052691323315399274
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,tpr,signed_gap,-0.0216884375510904,-0.024037434187107763,-0.019452342705247306,True,State,51,39,100,182377,Black-White,-0.06140648067323928,-0.03971804312214888
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a10_sstate20_mb,fpr,signed_gap,-0.02540526342439159,-0.029648242908272927,-0.021694233491038585,True,State,51,39,100,182377,Black-White,-0.05782420416247941,-0.03241894073808782
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,gap,0.03537324523612384,0.03317959404654734,0.0376222551615609,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,amplification,0.5352420351852822,0.4903379376319671,0.5886790388459971,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,tpr,gap,0.036002005972445184,0.03335107445613927,0.03865770339085627,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,tpr,amplification,0.5447559820653822,0.4937747879330683,0.6030973668254799,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,fpr,gap,0.03308192204908611,0.028860329785267275,0.03773884167968028,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,fpr,amplification,0.500571411166741,0.4301031389309991,0.5858430529645547,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,signed_gap,-0.03537324523612384,-0.0376222551615609,-0.03317959404654734,True,State,51,39,100,182377,Black-White,-0.07535553918970073,-0.039982293953576886
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,tpr,signed_gap,-0.036002005972445184,-0.03865770339085627,-0.03335107445613927,True,State,51,39,100,182377,Black-White,-0.06140648067323928,-0.0254044747007941
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,fpr,signed_gap,-0.03308192204908611,-0.03773884167968028,-0.028860329785267275,True,State,51,39,100,182377,Black-White,-0.05782420416247941,-0.0247422821133933
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,gap,0.04885324332555929,0.04637242233682087,0.051575236497169774,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,amplification,0.7392114918613971,0.6809660091262096,0.8038984716133899,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,gap,0.04914224672125311,0.04604927144568845,0.05240806447358927,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,amplification,0.7435844795433033,0.6781351207360323,0.8178458218732204,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,fpr,gap,0.045846907026895034,0.040835670353724846,0.05085627198946664,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,fpr,amplification,0.6937218132015159,0.608590644935921,0.7856287042948475,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,signed_gap,-0.04885324332555929,-0.051575236497169774,-0.04637242233682087,True,State,51,39,100,182377,Black-White,-0.07535553918970073,-0.026502295864141434
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,signed_gap,-0.04914224672125311,-0.05240806447358927,-0.04604927144568845,True,State,51,39,100,182377,Black-White,-0.06140648067323928,-0.01226423395198617
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,fpr,signed_gap,-0.045846907026895034,-0.05085627198946664,-0.04086878411302467,True,State,51,39,100,182377,Black-White,-0.05782420416247941,-0.011977297135584375
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,gap,0.06485954100325242,0.06194939733808713,0.06754466903053678,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,amplification,0.981407063333615,0.9072892670805183,1.0640577649752117,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,tpr,gap,0.059251033968780176,0.050719099429435484,0.06483034198598385,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,tpr,amplification,0.8965432432502859,0.7487360357873858,1.0128026201716087,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,fpr,gap,0.054158173695913026,0.03988313005314251,0.06399558350047707,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,fpr,amplification,0.8194818122402769,0.595716473488987,0.9875794184698755,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,signed_gap,-0.06485954100325242,-0.06754466903053678,-0.06194939733808713,True,State,51,39,100,182377,Black-White,-0.07535553918970073,-0.010495998186448308
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,tpr,signed_gap,-0.06356192737769839,-0.06683468797143541,-0.060008048903619424,True,State,51,39,100,182377,Black-White,-0.06140648067323928,0.0021554467044591075
Victim Race,named_n>=5000,graphsage_fairloss_a5_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,fpr,signed_gap,-0.06149023462904579,-0.06685439352152822,-0.05610953815376695,True,State,51,39,100,182377,Black-White,-0.05782420416247941,0.0036660304665663834
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,gap,0.012709029361822388,0.010953371720419103,0.014410191295987937,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,amplification,0.19230372264246132,0.1642867628546901,0.22194720210691896,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,tpr,gap,0.014313568421354783,0.012142470815202977,0.0164114233351274,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,tpr,amplification,0.21658243232899455,0.18091365287694627,0.25294358088054036,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,fpr,gap,0.007676658624694521,0.004075719048638427,0.011496840808500601,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,fpr,amplification,0.11615757497726237,0.06328867715163033,0.17405291444470372,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,selection_rate,signed_gap,-0.012709029361822388,-0.014410191295987937,-0.010953371720419103,True,State,51,39,100,182377,Black-White,-0.052691323315399274,-0.039982293953576886
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,tpr,signed_gap,-0.014313568421354783,-0.0164114233351274,-0.012142470815202979,True,State,51,39,100,182377,Black-White,-0.03971804312214888,-0.0254044747007941
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a25_sstate20_mb,fpr,signed_gap,-0.007676658624694521,-0.011496840808500603,-0.004075719048638427,True,State,51,39,100,182377,Black-White,-0.03241894073808782,-0.0247422821133933
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,gap,0.02618902745125784,0.02398559444599575,0.028512326846648207,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,amplification,0.3962731793185762,0.3553565105696876,0.4407595450780129,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,gap,0.027453809170162713,0.024577333174835753,0.030625346488852276,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,amplification,0.41541092980691563,0.3675791760468044,0.4714315976778857,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,fpr,gap,0.020441643602503445,0.016063581947878647,0.024625026342139325,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,fpr,amplification,0.3093079770120372,0.24189573738815176,0.37926842935468175,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,signed_gap,-0.02618902745125784,-0.028512326846648207,-0.02398559444599575,True,State,51,39,100,182377,Black-White,-0.052691323315399274,-0.026502295864141434
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,signed_gap,-0.027453809170162713,-0.030625346488852276,-0.024577333174835753,True,State,51,39,100,182377,Black-White,-0.03971804312214888,-0.01226423395198617
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,fpr,signed_gap,-0.020441643602503445,-0.024625026342139325,-0.016063581947878647,True,State,51,39,100,182377,Black-White,-0.03241894073808782,-0.011977297135584375
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,gap,0.04219532512895097,0.03955934052798355,0.0446508150458264,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,amplification,0.6384687507907941,0.5877655300744918,0.6992855937164326,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,tpr,gap,0.037562596417689775,0.02836222002478693,0.043544086771154164,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,tpr,amplification,0.5683696935138982,0.4258908231069495,0.6730872389844752,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,fpr,gap,0.028752910271521437,0.014333725513453825,0.038611398950115464,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,fpr,amplification,0.4350679760507982,0.2141114227136179,0.5952147026446576,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,selection_rate,signed_gap,-0.04219532512895097,-0.0446508150458264,-0.03955934052798355,True,State,51,39,100,182377,Black-White,-0.052691323315399274,-0.010495998186448308
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,tpr,signed_gap,-0.04187348982660799,-0.045138547276640024,-0.03866778915425623,True,State,51,39,100,182377,Black-White,-0.03971804312214888,0.0021554467044591075
Victim Race,named_n>=5000,graphsage_fairloss_a10_sstate20_mb,graphsage_fairloss_a100_sstate20_mb,fpr,signed_gap,-0.036084971204654204,-0.040665720706627426,-0.031293713686316116,True,State,51,39,100,182377,Black-White,-0.03241894073808782,0.0036660304665663834
Victim Race,named_n>=5000,graphsage_fairloss_a25_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,gap,0.013479998089435452,0.011400427357004746,0.01528864767004239,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,selection_rate,amplification,0.20396945667611488,0.17167764330162333,0.23553313333489875,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,gap,0.01314024074880793,0.010446060730605708,0.01563877171097311,True,State,51,39,100,182377,,,
Victim Race,named_n>=5000,graphsage_fairloss_a25_sstate20_mb,graphsage_fairloss_a50_sstate20_mb,tpr,amplification,0.1988284974779211,0.15525867093410511,0.23994736537111072,True,State,51,39,100,182377,,,
