attribute,model,group_set,n_groups,groups,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,base_rate_gap,base_rate_gap_lo,base_rate_gap_hi,selection_rate_gap,selection_rate_gap_lo,selection_rate_gap_hi,selection_rate_max_group,selection_rate_min_group,selection_rate_amplification,selection_rate_amplification_lo,selection_rate_amplification_hi,tpr_gap,tpr_gap_lo,tpr_gap_hi,tpr_max_group,tpr_min_group,tpr_amplification,tpr_amplification_lo,tpr_amplification_hi,fpr_gap,fpr_gap_lo,fpr_gap_hi,fpr_max_group,fpr_min_group,fpr_amplification,fpr_amplification_lo,fpr_amplification_hi
Victim Sex,graphsage_fairloss_a0_mb,named_all,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05861999292406837,0.06978190334138419,0.04403860125811698,0.03856831439579732,0.04929917234553953,Female,Male,0.6827506992939577,0.5948185593825401,0.7801306698420877,0.03726177328708413,0.030860253474143166,0.043813112556159745,Female,Male,0.577686416959043,0.4679176802418837,0.6938325405235358,0.01642233707112989,0.0043591848451559724,0.02546474730675542,Female,Male,0.2546030482130358,0.06718660064165781,0.4024523527771767
Victim Sex,graphsage_fairloss_a0_mb,named_all,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06093498010633288,0.07254727537226818,0.046529162588173745,0.041128058292548744,0.052023395763761145,Female,Male,0.6952289884234624,0.6090022074415619,0.7926870454222668,0.03896150201194093,0.03241843551496643,0.04579256420824654,Female,Male,0.5821545913251638,0.4768492141527222,0.7023344525809662,0.020936246331808905,0.010120351452173068,0.030493775819003106,Female,Male,0.3128250015474699,0.15153565797918522,0.4593530119531777
Victim Sex,graphsage_fairloss_a0_mb,named_all,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06511659422924485,0.07812221181594359,0.04945811301997205,0.043467029228083036,0.054780522049989844,Female,Male,0.6903900544929722,0.602103987080313,0.7823221502281397,0.041202657953029354,0.03437935629001737,0.047792234049035945,Female,Male,0.5751514470024418,0.47420169914647115,0.685642846087667,0.02280730587724522,0.011541528821438288,0.03341893250632617,Female,Male,0.3183691448371823,0.15986533488973093,0.46758322790041695
Victim Sex,graphsage_fairloss_a0_mb,named_n>=5000,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05861999292406837,0.06978190334138419,0.04403860125811698,0.03856831439579732,0.04929917234553953,Female,Male,0.6827506992939577,0.5948185593825401,0.7801306698420877,0.03726177328708413,0.030860253474143166,0.043813112556159745,Female,Male,0.577686416959043,0.4679176802418837,0.6938325405235358,0.01642233707112989,0.0043591848451559724,0.02546474730675542,Female,Male,0.2546030482130358,0.06718660064165781,0.4024523527771767
Victim Sex,graphsage_fairloss_a0_mb,named_n>=5000,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06093498010633288,0.07254727537226818,0.046529162588173745,0.041128058292548744,0.052023395763761145,Female,Male,0.6952289884234624,0.6090022074415619,0.7926870454222668,0.03896150201194093,0.03241843551496643,0.04579256420824654,Female,Male,0.5821545913251638,0.4768492141527222,0.7023344525809662,0.020936246331808905,0.010120351452173068,0.030493775819003106,Female,Male,0.3128250015474699,0.15153565797918522,0.4593530119531777
Victim Sex,graphsage_fairloss_a0_mb,named_n>=5000,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06511659422924485,0.07812221181594359,0.04945811301997205,0.043467029228083036,0.054780522049989844,Female,Male,0.6903900544929722,0.602103987080313,0.7823221502281397,0.041202657953029354,0.03437935629001737,0.047792234049035945,Female,Male,0.5751514470024418,0.47420169914647115,0.685642846087667,0.02280730587724522,0.011541528821438288,0.03341893250632617,Female,Male,0.3183691448371823,0.15986533488973093,0.46758322790041695
Victim Sex,graphsage_fairloss_a10_mb,named_all,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.059067486154131876,0.070295796474894,0.022631652355928567,0.017845330747059646,0.027878936480352817,Female,Male,0.35086892023710625,0.2777598979494427,0.43411746335267914,0.02044717580319122,0.014645617333187078,0.026551428067906266,Female,Male,0.3170019750716355,0.22519354120146348,0.41868994453690134,0.01596953576540766,0.006961377827820465,0.027666129886306616,Male,Female,0.2475830612177384,0.1046928270985215,0.4298153110472454
Victim Sex,graphsage_fairloss_a10_mb,named_all,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06153654253334317,0.07328802494972499,0.024542976691659057,0.019232632196862397,0.030027476510708122,Female,Male,0.3667160101131848,0.29058378142674846,0.4496229954966159,0.021561865412450643,0.015092893425708683,0.02827669987113513,Female,Male,0.3221728706338463,0.2246431668032064,0.42718936152536846,0.01166117146117851,0.0020396094814003505,0.022606200556527047,Male,Female,0.17423877817324562,0.029788284128526358,0.34263813347452693
Victim Sex,graphsage_fairloss_a10_mb,named_all,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06548046334069244,0.07775046345712758,0.02758237649703038,0.022043573520046673,0.03316373382006778,Female,Male,0.38502476641477906,0.30935992214573554,0.4664289746312145,0.023766148971002377,0.017057383691257585,0.0308592710652136,Female,Male,0.3317537180715452,0.23714624975738816,0.440384460835534,0.009214106324354876,0.0006287887981634322,0.019727399062535254,Male,Female,0.12862050286485024,0.008836535953230725,0.2815802647543364
Victim Sex,graphsage_fairloss_a10_mb,named_n>=5000,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.059067486154131876,0.070295796474894,0.022631652355928567,0.017845330747059646,0.027878936480352817,Female,Male,0.35086892023710625,0.2777598979494427,0.43411746335267914,0.02044717580319122,0.014645617333187078,0.026551428067906266,Female,Male,0.3170019750716355,0.22519354120146348,0.41868994453690134,0.01596953576540766,0.006961377827820465,0.027666129886306616,Male,Female,0.2475830612177384,0.1046928270985215,0.4298153110472454
Victim Sex,graphsage_fairloss_a10_mb,named_n>=5000,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06153654253334317,0.07328802494972499,0.024542976691659057,0.019232632196862397,0.030027476510708122,Female,Male,0.3667160101131848,0.29058378142674846,0.4496229954966159,0.021561865412450643,0.015092893425708683,0.02827669987113513,Female,Male,0.3221728706338463,0.2246431668032064,0.42718936152536846,0.01166117146117851,0.0020396094814003505,0.022606200556527047,Male,Female,0.17423877817324562,0.029788284128526358,0.34263813347452693
Victim Sex,graphsage_fairloss_a10_mb,named_n>=5000,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06548046334069244,0.07775046345712758,0.02758237649703038,0.022043573520046673,0.03316373382006778,Female,Male,0.38502476641477906,0.30935992214573554,0.4664289746312145,0.023766148971002377,0.017057383691257585,0.0308592710652136,Female,Male,0.3317537180715452,0.23714624975738816,0.440384460835534,0.009214106324354876,0.0006287887981634322,0.019727399062535254,Male,Female,0.12862050286485024,0.008836535953230725,0.2815802647543364
Victim Sex,graphsage_fairloss_a25_mb,named_all,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.058733344586704116,0.07018071567299944,0.021289281588837694,0.016100147949031158,0.026398554245076686,Female,Male,0.3300575285543576,0.24933342088809002,0.41403887396965716,0.018426503598668487,0.012629864773745822,0.024436236990858173,Female,Male,0.2856745640897194,0.19451944573147512,0.38688412583241516,0.017386625055945626,0.00846508135421979,0.028964413975396636,Male,Female,0.26955284855058304,0.1322882843490444,0.45425198880966944
Victim Sex,graphsage_fairloss_a25_mb,named_all,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.0611044558207448,0.07292883603341149,0.02318554828026098,0.017894487675772446,0.028999464743438733,Female,Male,0.34643359949543134,0.2685563481998963,0.43293436733606866,0.01965757950201452,0.013067803712553117,0.026600985756580386,Female,Male,0.2937194299626821,0.1961077834821951,0.3948050698366105,0.013592798624459446,0.0036073819145683223,0.024137502096732325,Male,Female,0.2031007461098965,0.052872386859034,0.36903298893582576
Victim Sex,graphsage_fairloss_a25_mb,named_all,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06580041199026827,0.07762332935582447,0.026312166359632794,0.020785751408556756,0.032106968939357355,Female,Male,0.3672937938315484,0.28645956150722046,0.44670984822457077,0.021954449391415887,0.01513558350160551,0.028884446784752174,Female,Male,0.3064640477808383,0.2115244015476099,0.41116193949495666,0.011079832160111713,0.0012344493140383772,0.022493258705160526,Male,Female,0.15466433031328042,0.017052270536119525,0.3200849949677911
Victim Sex,graphsage_fairloss_a25_mb,named_n>=5000,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.058733344586704116,0.07018071567299944,0.021289281588837694,0.016100147949031158,0.026398554245076686,Female,Male,0.3300575285543576,0.24933342088809002,0.41403887396965716,0.018426503598668487,0.012629864773745822,0.024436236990858173,Female,Male,0.2856745640897194,0.19451944573147512,0.38688412583241516,0.017386625055945626,0.00846508135421979,0.028964413975396636,Male,Female,0.26955284855058304,0.1322882843490444,0.45425198880966944
Victim Sex,graphsage_fairloss_a25_mb,named_n>=5000,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.0611044558207448,0.07292883603341149,0.02318554828026098,0.017894487675772446,0.028999464743438733,Female,Male,0.34643359949543134,0.2685563481998963,0.43293436733606866,0.01965757950201452,0.013067803712553117,0.026600985756580386,Female,Male,0.2937194299626821,0.1961077834821951,0.3948050698366105,0.013592798624459446,0.0036073819145683223,0.024137502096732325,Male,Female,0.2031007461098965,0.052872386859034,0.36903298893582576
Victim Sex,graphsage_fairloss_a25_mb,named_n>=5000,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06580041199026827,0.07762332935582447,0.026312166359632794,0.020785751408556756,0.032106968939357355,Female,Male,0.3672937938315484,0.28645956150722046,0.44670984822457077,0.021954449391415887,0.01513558350160551,0.028884446784752174,Female,Male,0.3064640477808383,0.2115244015476099,0.41116193949495666,0.011079832160111713,0.0012344493140383772,0.022493258705160526,Male,Female,0.15466433031328042,0.017052270536119525,0.3200849949677911
Victim Sex,graphsage_fairloss_a50_mb,named_all,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05904371419589159,0.07023418922663668,0.023834552456082903,0.01878485592352962,0.029006558892573513,Female,Male,0.36951803399409167,0.29297946412069603,0.45581420344388796,0.020608762418845017,0.014463700753689818,0.026601123455671526,Female,Male,0.3195071267268289,0.2228645435708858,0.4289434645448203,0.012498206505002163,0.0031733241504269733,0.02361317756799131,Male,Female,0.1937654463909143,0.049275972231403245,0.36762315719034727
Victim Sex,graphsage_fairloss_a50_mb,named_all,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.061506176237612654,0.07269735798333575,0.026097611134676235,0.02111129686821815,0.03156934832278933,Female,Male,0.3899450318936416,0.31129368926226725,0.4791039900027999,0.022235848515040346,0.01606864872223789,0.029137232029390236,Female,Male,0.3322433847923591,0.24607028750575283,0.44407789363574923,0.008669246604433134,0.0005879407468239923,0.02021916738906903,Male,Female,0.12953406448637625,0.008835140582510751,0.3035359319774604
Victim Sex,graphsage_fairloss_a50_mb,named_all,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06572188737600487,0.07783261793275267,0.029382618173700803,0.023845606326709384,0.03499187109375468,Female,Male,0.4101544948529651,0.3359843105440024,0.49018135908597993,0.024759335802661098,0.01839830238842135,0.031733525025340444,Female,Male,0.345617698497844,0.2530801513179864,0.45016245973150093,0.006789268242328117,0.0005001289198309528,0.017550372507387422,Male,Female,0.09477197947069925,0.006852174769813421,0.2465416758610349
Victim Sex,graphsage_fairloss_a50_mb,named_n>=5000,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05904371419589159,0.07023418922663668,0.023834552456082903,0.01878485592352962,0.029006558892573513,Female,Male,0.36951803399409167,0.29297946412069603,0.45581420344388796,0.020608762418845017,0.014463700753689818,0.026601123455671526,Female,Male,0.3195071267268289,0.2228645435708858,0.4289434645448203,0.012498206505002163,0.0031733241504269733,0.02361317756799131,Male,Female,0.1937654463909143,0.049275972231403245,0.36762315719034727
Victim Sex,graphsage_fairloss_a50_mb,named_n>=5000,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.061506176237612654,0.07269735798333575,0.026097611134676235,0.02111129686821815,0.03156934832278933,Female,Male,0.3899450318936416,0.31129368926226725,0.4791039900027999,0.022235848515040346,0.01606864872223789,0.029137232029390236,Female,Male,0.3322433847923591,0.24607028750575283,0.44407789363574923,0.008669246604433134,0.0005879407468239923,0.02021916738906903,Male,Female,0.12953406448637625,0.008835140582510751,0.3035359319774604
Victim Sex,graphsage_fairloss_a50_mb,named_n>=5000,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06572188737600487,0.07783261793275267,0.029382618173700803,0.023845606326709384,0.03499187109375468,Female,Male,0.4101544948529651,0.3359843105440024,0.49018135908597993,0.024759335802661098,0.01839830238842135,0.031733525025340444,Female,Male,0.345617698497844,0.2530801513179864,0.45016245973150093,0.006789268242328117,0.0005001289198309528,0.017550372507387422,Male,Female,0.09477197947069925,0.006852174769813421,0.2465416758610349
Victim Sex,graphsage_fairloss_a100_mb,named_all,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05866301462579205,0.07039689566270776,0.01961330631731517,0.014600271751949395,0.024871043168509462,Female,Male,0.30407411273411794,0.22667712987524372,0.38217561787213805,0.016115034703892084,0.00958245355025657,0.02237291892508639,Female,Male,0.2498387982111666,0.14959591418795204,0.35159123043820795,0.015423477981933886,0.006035498643063834,0.026744518614157116,Male,Female,0.23911727613668043,0.09267728648030214,0.4264177174291495
Victim Sex,graphsage_fairloss_a100_mb,named_all,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06115538954158854,0.07287694690441528,0.021811121019234103,0.01638101922304133,0.027374169863617903,Female,Male,0.325897195631842,0.24453136696885697,0.40918122994872813,0.017584427015326698,0.011077653606912643,0.024369654675255113,Female,Male,0.2627428203270318,0.16499550859832807,0.37239510647390756,0.01118039378205804,0.0016753327879082043,0.023249309254931128,Male,Female,0.1670550989295435,0.024258124104273214,0.34767866876630416
Victim Sex,graphsage_fairloss_a100_mb,named_all,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06575337457993405,0.07765061328670396,0.02493217618294674,0.019178905219945502,0.03048300163433406,Female,Male,0.3480303922355894,0.2645320173580094,0.43324315434684,0.019803889948435405,0.012665047421774572,0.026837078603784304,Female,Male,0.2764442035051355,0.1761584660266458,0.3801385876570561,0.008601599193841625,0.000451373977494772,0.019868791006746798,Male,Female,0.1200704631364519,0.006368425459893243,0.2819737747740292
Victim Sex,graphsage_fairloss_a100_mb,named_n>=5000,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05866301462579205,0.07039689566270776,0.01961330631731517,0.014600271751949395,0.024871043168509462,Female,Male,0.30407411273411794,0.22667712987524372,0.38217561787213805,0.016115034703892084,0.00958245355025657,0.02237291892508639,Female,Male,0.2498387982111666,0.14959591418795204,0.35159123043820795,0.015423477981933886,0.006035498643063834,0.026744518614157116,Male,Female,0.23911727613668043,0.09267728648030214,0.4264177174291495
Victim Sex,graphsage_fairloss_a100_mb,named_n>=5000,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06115538954158854,0.07287694690441528,0.021811121019234103,0.01638101922304133,0.027374169863617903,Female,Male,0.325897195631842,0.24453136696885697,0.40918122994872813,0.017584427015326698,0.011077653606912643,0.024369654675255113,Female,Male,0.2627428203270318,0.16499550859832807,0.37239510647390756,0.01118039378205804,0.0016753327879082043,0.023249309254931128,Male,Female,0.1670550989295435,0.024258124104273214,0.34767866876630416
Victim Sex,graphsage_fairloss_a100_mb,named_n>=5000,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06575337457993405,0.07765061328670396,0.02493217618294674,0.019178905219945502,0.03048300163433406,Female,Male,0.3480303922355894,0.2645320173580094,0.43324315434684,0.019803889948435405,0.012665047421774572,0.026837078603784304,Female,Male,0.2764442035051355,0.1761584660266458,0.3801385876570561,0.008601599193841625,0.000451373977494772,0.019868791006746798,Male,Female,0.1200704631364519,0.006368425459893243,0.2819737747740292
Victim Sex,graphsage_fairloss_a5_sstate20_mb,named_all,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05895186760100234,0.07027191019724674,0.03279001431798456,0.027097845241686302,0.03768812729944731,Female,Male,0.5083586800190777,0.4239781938816104,0.5924531600189491,0.027374042255152498,0.021172841413284287,0.033339545524085586,Female,Male,0.4243923730153198,0.32200618146403304,0.5291050340671566,6.847138946580733e-05,0.0001910301279446025,0.012146029952277256,Female,Male,0.0010615434574183338,0.0029650039756780986,0.19000519830423376
Victim Sex,graphsage_fairloss_a5_sstate20_mb,named_all,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06145506685471145,0.07272702642229648,0.035081116464146245,0.029352817302234956,0.04045021753578716,Female,Male,0.5241746843372824,0.4352427560020567,0.6094478418852904,0.02885898121649977,0.02239721534058491,0.03554139795678994,Female,Male,0.4312048444899022,0.32865607862081414,0.5386894988686172,0.004173838334135371,0.0001990066756846071,0.01538363152270714,Female,Male,0.06236461697295931,0.00301398667691428,0.2273787323741752
Victim Sex,graphsage_fairloss_a5_sstate20_mb,named_all,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06538562909716931,0.07746210718598998,0.038655821127375756,0.032918276644665984,0.044750982051231444,Female,Male,0.5395999326505364,0.4589889977120798,0.6304564733935991,0.0312359597022569,0.024585670539075934,0.03848386577292187,Female,Male,0.43602544869176674,0.33767272105901325,0.5478313401405661,0.0076576766819869135,0.000431295606147028,0.017724144968909443,Female,Male,0.10689416758847253,0.005900269702183695,0.24951991400936815
Victim Sex,graphsage_fairloss_a5_sstate20_mb,named_n>=5000,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05895186760100234,0.07027191019724674,0.03279001431798456,0.027097845241686302,0.03768812729944731,Female,Male,0.5083586800190777,0.4239781938816104,0.5924531600189491,0.027374042255152498,0.021172841413284287,0.033339545524085586,Female,Male,0.4243923730153198,0.32200618146403304,0.5291050340671566,6.847138946580733e-05,0.0001910301279446025,0.012146029952277256,Female,Male,0.0010615434574183338,0.0029650039756780986,0.19000519830423376
Victim Sex,graphsage_fairloss_a5_sstate20_mb,named_n>=5000,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06145506685471145,0.07272702642229648,0.035081116464146245,0.029352817302234956,0.04045021753578716,Female,Male,0.5241746843372824,0.4352427560020567,0.6094478418852904,0.02885898121649977,0.02239721534058491,0.03554139795678994,Female,Male,0.4312048444899022,0.32865607862081414,0.5386894988686172,0.004173838334135371,0.0001990066756846071,0.01538363152270714,Female,Male,0.06236461697295931,0.00301398667691428,0.2273787323741752
Victim Sex,graphsage_fairloss_a5_sstate20_mb,named_n>=5000,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06538562909716931,0.07746210718598998,0.038655821127375756,0.032918276644665984,0.044750982051231444,Female,Male,0.5395999326505364,0.4589889977120798,0.6304564733935991,0.0312359597022569,0.024585670539075934,0.03848386577292187,Female,Male,0.43602544869176674,0.33767272105901325,0.5478313401405661,0.0076576766819869135,0.000431295606147028,0.017724144968909443,Female,Male,0.10689416758847253,0.005900269702183695,0.24951991400936815
Victim Sex,graphsage_fairloss_a10_sstate20_mb,named_all,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05910534207023195,0.06976793128891755,0.02395208205629895,0.01835365820500953,0.02923200701848625,Female,Male,0.37134014946649113,0.2882341873306276,0.45303818858571804,0.01864322203854918,0.011900545372289068,0.025097549645027317,Female,Male,0.28903444978434434,0.18203179403306488,0.39324018916037023,0.008943624629336233,0.0006461269738596399,0.019737460713042086,Male,Female,0.13865712796172197,0.009285946736486703,0.30760037473934776
Victim Sex,graphsage_fairloss_a10_sstate20_mb,named_all,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06141888608929641,0.07275154560213229,0.0261711131133876,0.02072308986577528,0.03145718401906101,Female,Male,0.3910432830433327,0.3116851993218017,0.479868000724166,0.019956441548218073,0.013634526965863744,0.026335337107324473,Female,Male,0.2981849639740995,0.20388249521270044,0.3988478202074987,0.004372652587344206,0.0002410823550293484,0.015623920068075932,Male,Female,0.06533525784535006,0.0035726711471987024,0.233151717598318
Victim Sex,graphsage_fairloss_a10_sstate20_mb,named_all,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06582181134180212,0.07791915346777861,0.029595045994962987,0.024069212382098165,0.03571282792989707,Female,Male,0.41311979308498215,0.33616768370175865,0.5000103855202932,0.02236388697938696,0.01596275606208154,0.029939079665085255,Female,Male,0.31217942229495843,0.21871765672259785,0.41836154538370673,0.0018835094738538505,0.00017074838842029153,0.013091830164549073,Male,Female,0.026292070782540426,0.0025092700949025178,0.1852701299760313
Victim Sex,graphsage_fairloss_a10_sstate20_mb,named_n>=5000,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05910534207023195,0.06976793128891755,0.02395208205629895,0.01835365820500953,0.02923200701848625,Female,Male,0.37134014946649113,0.2882341873306276,0.45303818858571804,0.01864322203854918,0.011900545372289068,0.025097549645027317,Female,Male,0.28903444978434434,0.18203179403306488,0.39324018916037023,0.008943624629336233,0.0006461269738596399,0.019737460713042086,Male,Female,0.13865712796172197,0.009285946736486703,0.30760037473934776
Victim Sex,graphsage_fairloss_a10_sstate20_mb,named_n>=5000,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06141888608929641,0.07275154560213229,0.0261711131133876,0.02072308986577528,0.03145718401906101,Female,Male,0.3910432830433327,0.3116851993218017,0.479868000724166,0.019956441548218073,0.013634526965863744,0.026335337107324473,Female,Male,0.2981849639740995,0.20388249521270044,0.3988478202074987,0.004372652587344206,0.0002410823550293484,0.015623920068075932,Male,Female,0.06533525784535006,0.0035726711471987024,0.233151717598318
Victim Sex,graphsage_fairloss_a10_sstate20_mb,named_n>=5000,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06582181134180212,0.07791915346777861,0.029595045994962987,0.024069212382098165,0.03571282792989707,Female,Male,0.41311979308498215,0.33616768370175865,0.5000103855202932,0.02236388697938696,0.01596275606208154,0.029939079665085255,Female,Male,0.31217942229495843,0.21871765672259785,0.41836154538370673,0.0018835094738538505,0.00017074838842029153,0.013091830164549073,Male,Female,0.026292070782540426,0.0025092700949025178,0.1852701299760313
Victim Sex,graphsage_fairloss_a25_sstate20_mb,named_all,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05889255112413866,0.06985000918066399,0.023168723379934586,0.017872348432025804,0.028540966347631435,Female,Male,0.35919537945095437,0.27549868263563154,0.44402326844475093,0.01848448564884153,0.011915220707129106,0.025002667158688957,Female,Male,0.2865734864935014,0.186005792355419,0.39445207654649994,0.009738148875839292,0.0010214703118024736,0.020884878441610133,Male,Female,0.15097500294886146,0.015874503954617175,0.3294275730376863
Victim Sex,graphsage_fairloss_a25_sstate20_mb,named_all,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.060860608905342756,0.07270100525374595,0.025320846084343263,0.020038314860286222,0.030477578337582464,Female,Male,0.37833877142930755,0.30461944701059773,0.45797237446609484,0.01966379845369326,0.0133265959162689,0.026055825973419804,Female,Male,0.2938123522343105,0.19931389076732292,0.39277282643832906,0.0051663649339036,0.000371635149022892,0.016051880182443908,Male,Female,0.07719474125539437,0.00525029484776387,0.24273395854406601
Victim Sex,graphsage_fairloss_a25_sstate20_mb,named_all,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06532749690779405,0.0779617750977541,0.028854085673635343,0.0230188811714254,0.03455734514563596,Female,Male,0.4027766642152667,0.3225516321441149,0.48505156420939133,0.022393921130754224,0.01548710085671467,0.029427466371559304,Female,Male,0.31259867159771126,0.2142296674797616,0.4138823681624196,0.0025772747957063524,0.0002140088171168203,0.014018502138837007,Male,Female,0.03597640059442927,0.0028827228467246837,0.193794651468264
Victim Sex,graphsage_fairloss_a25_sstate20_mb,named_n>=5000,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05889255112413866,0.06985000918066399,0.023168723379934586,0.017872348432025804,0.028540966347631435,Female,Male,0.35919537945095437,0.27549868263563154,0.44402326844475093,0.01848448564884153,0.011915220707129106,0.025002667158688957,Female,Male,0.2865734864935014,0.186005792355419,0.39445207654649994,0.009738148875839292,0.0010214703118024736,0.020884878441610133,Male,Female,0.15097500294886146,0.015874503954617175,0.3294275730376863
Victim Sex,graphsage_fairloss_a25_sstate20_mb,named_n>=5000,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.060860608905342756,0.07270100525374595,0.025320846084343263,0.020038314860286222,0.030477578337582464,Female,Male,0.37833877142930755,0.30461944701059773,0.45797237446609484,0.01966379845369326,0.0133265959162689,0.026055825973419804,Female,Male,0.2938123522343105,0.19931389076732292,0.39277282643832906,0.0051663649339036,0.000371635149022892,0.016051880182443908,Male,Female,0.07719474125539437,0.00525029484776387,0.24273395854406601
Victim Sex,graphsage_fairloss_a25_sstate20_mb,named_n>=5000,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.06532749690779405,0.0779617750977541,0.028854085673635343,0.0230188811714254,0.03455734514563596,Female,Male,0.4027766642152667,0.3225516321441149,0.48505156420939133,0.022393921130754224,0.01548710085671467,0.029427466371559304,Female,Male,0.31259867159771126,0.2142296674797616,0.4138823681624196,0.0025772747957063524,0.0002140088171168203,0.014018502138837007,Male,Female,0.03597640059442927,0.0028827228467246837,0.193794651468264
Victim Sex,graphsage_fairloss_a50_sstate20_mb,named_all,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05879172984825535,0.07007721026613026,0.017007709270930427,0.011671919547394308,0.022147701055385032,Female,Male,0.26367834278060326,0.18623564655188535,0.3426534468762411,0.01227130443788027,0.005827585312651451,0.01850232332301237,Female,Male,0.19024767923725924,0.08587671541050149,0.28590413160132266,0.01483709609243472,0.005743962726126409,0.026333247812280726,Male,Female,0.23002632788511496,0.08854543188993408,0.41106938133952947
Victim Sex,graphsage_fairloss_a50_sstate20_mb,named_all,2,Male | Female,State|City,2813,242,30,151250,0.06692638449050536,0.06130938283880792,0.07277319221751637,0.018777096875809307,0.013373852953033236,0.024391127286568483,Female,Male,0.2805634432332611,0.20117636024646693,0.36352149758736363,0.013304965872030672,0.007131742440504798,0.01959769960527869,Female,Male,0.19880000949279136,0.10452631512363648,0.30224134660657404,0.010944927575909591,0.0017870209687104982,0.02175348511912139,Male,Female,0.16353681226366432,0.02688309657501328,0.32765763112728785
Victim Sex,graphsage_fairloss_a50_sstate20_mb,named_all,2,Male | Female,State|City,2813,156,50,139748,0.0716379280062116,0.0651783248386175,0.07797654315879461,0.02189988074878646,0.015540660911242626,0.02776374742082295,Female,Male,0.3057023194038716,0.21994495319104254,0.3872132862522624,0.015319191023401402,0.007847481766923594,0.02219136758137183,Female,Male,0.21384190539504577,0.11172748580296601,0.3153033782329749,0.008310552740849464,0.0005831225069040755,0.019869604436944563,Male,Female,0.1160077206606097,0.007996282645482246,0.2749214299528024
Victim Sex,graphsage_fairloss_a50_sstate20_mb,named_n>=5000,2,Male | Female,State|City,2813,334,20,158686,0.06450172999259896,0.05879172984825535,0.07007721026613026,0.017007709270930427,0.011671919547394308,0.022147701055385032,Female,Male,0.26367834278060326,0.18623564655188535,0.3426534468762411,0.01227130443788027,0.005827585312651451,0.01850232332301237,Female,Male,0.19024767923725924,0.08587671541050149,0.28590413160132266,0.01483709609243472,0.005743962726126409,0.026333247812280726,Male,Female,0.23002632788511496,0.08854543188993408,0.41106938133952947
