block_key,min_n,State,City,n,n_unsolved,expected_unsolved,smr,z,p_value,n_priority,white_share,black_share,q_value,flag
county,50,Michigan,Oakland,298,76,69.20886830172108,1.0981251661083733,0.9639427656882207,0.37176282371762825,19,0.5939597315436241,0.3691275167785235,0.5948205179482052,
county,50,Texas,Hunt,50,11,8.747200025177568,1.257545268010114,0.8621656739124245,0.49095090490950904,7,0.48,0.5,0.6811068893110689,
county,50,Michigan,Kent,223,58,53.04941782596218,1.093320197976141,0.8037967946283404,0.47195280471952805,23,0.4125560538116592,0.5336322869955157,0.6808499477921061,
county,50,Texas,Galveston,228,54,50.02984455309075,1.0793557422049593,0.6543688501073204,0.5543445655434457,18,0.5877192982456141,0.3991228070175439,0.739126087391261,
county,50,Texas,McLennan,192,44,40.79052458894344,1.0786818861340781,0.5841861177049104,0.6097390260973903,18,0.6197916666666666,0.3697916666666667,0.7890740337730933,
county,50,Michigan,Berrien,88,23,20.97902827783613,1.096332951907929,0.5326260156554198,0.6627337266273373,6,0.2727272727272727,0.6818181818181818,0.8095190480951905,
county,50,California,Merced,164,54,51.137736817863455,1.0559716436480369,0.49784491382572277,0.6745325467453255,6,0.823170731707317,0.07926829268292683,0.8095190480951905,
county,50,California,San Diego,1630,587,579.0156210911716,1.0137895742670666,0.42742501756376095,0.6807319268073193,15,0.7141104294478527,0.20368098159509201,0.8095190480951905,
county,50,Texas,Liberty,57,10,8.98190491048428,1.1133495733546823,0.38239905753708037,0.8307169283071693,7,0.7719298245614035,0.19298245614035087,0.9269149034463642,
county,50,Michigan,Jackson,91,20,18.85020428501802,1.0609964591150787,0.30580608354515426,0.8243175682431757,12,0.5824175824175825,0.3956043956043956,0.9269149034463642,
